Animal_Id,animal_type,animal_breed,Kennel_Number,Kennel_Status,Tag_Type,Activity_Number,Activity_Sequence,Source_Id,Census_Tract,Council_District,intake_type,Intake_Subtype,Reason,Staff_Id,intake_date,intake_time,Due_Out,intake_condition,Hold_Request,Outcome_Type,Outcome_Date,Outcome_Time,Receipt_Number,Impound_Number,Service_Request_Number,Outcome_Condition,chip_status,Animal_Origin,Additional_Information,animal_stay_days,Month,Year,,,,
A1068401,Offset_2,LABRADOR RETR,LFSD 19,IMPOUNDED,,A19-174076,1,P9991701,11800,5,STRAY,AT LARGE,OTHER,MM1701,5/20/2019 0:00,19:25:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462037,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068385,Offset_2,ALASKAN HUSKY,LFD 102,IMPOUNDED,,A19-174086,1,P9991761,6502,1,STRAY,AT LARGE,OTHRINTAKS,DA1761,5/20/2019 0:00,17:17:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462019,,,UNABLE TO SCAN,FIELD,,2,FY2017,NEXT_FY,,,,
A1068327,Offset_2,LABRADOR RETR,CC 02,IMPOUNDED,,,1,P0884593,11601,8,STRAY,AT LARGE,OTHRINTAKS,BW,5/20/2019 0:00,11:59:00,5/22/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,ADOPTION,,0:00:00,R19-548092,K19-461952,,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,OVER THE COUNTER,PRE-ADOPTION,2,FY2017,NEXT_FY,,,,
A1068334,Offset_2,CHIHUAHUA SH,LFSD 10,IMPOUNDED,,,1,P0606194,11500,7,STRAY,AT LARGE,OTHRINTAKS,AH,5/20/2019 0:00,12:34:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461960,,,SCAN NO CHIP,OVER THE COUNTER,,2,FY2017,NEXT_FY,,,,
A1068343,Offset_2,LABRADOR RETR,LFD 113,IMPOUNDED,,,1,P0768671,1502,2,STRAY,AT LARGE,OTHRINTAKS,AH,5/20/2019 0:00,13:12:00,5/22/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461970,,,SCAN NO CHIP,OVER THE COUNTER,LFD113 - DC7,2,FY2017,NEXT_FY,,,,
A1068339,Offset_2,PIT BULL,LFSD 08,IMPOUNDED,,A19-174029,1,P9991761,4000,7,STRAY,AT LARGE,OTHRINTAKS,DA1761,5/20/2019 0:00,13:02:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461967,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068311,Offset_2,CAIRN TERRIER,LFD 165,IMPOUNDED,,A19-173974,1,P0884571,11401,8,STRAY,AT LARGE,OTHER,SC1704,5/20/2019 0:00,11:19:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,TRANSFER,,0:00:00,,K19-461933,,,SCAN CHIP,SWEEP,ADOPT PENDING,2,FY2017,NEXT_FY,,,,
A1036225,Offset_2,SHIH TZU,LFD 082,IMPOUNDED,,A19-173997,1,P9991715,11601,8,STRAY,AT LARGE,OTHER,RM1702,5/20/2019 0:00,14:05:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,TRANSFER,,0:00:00,,K19-461985,,,SCAN CHIP,SWEEP,ADOPT PENDING,2,FY2017,NEXT_FY,,,,
A1068349,Offset_2,PIT BULL,LFD 092,IMPOUNDED,,A19-174020,1,P9991195,31712,12,STRAY,AT LARGE,OTHRINTAKS,JO1195,5/20/2019 0:00,13:58:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-461980,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068340,Offset_2,CHIHUAHUA SH,LFSD 17,IMPOUNDED,,,1,P0867568,3901,7,STRAY,AT LARGE,OTHRINTAKS,AH,5/20/2019 0:00,12:58:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461966,,,SCAN NO CHIP,OVER THE COUNTER,,2,FY2017,NEXT_FY,,,,
A1068305,Offset_2,MALTESE,IC 23,IMPOUNDED,,A19-173949,1,P0884564,9101,5,STRAY,CONFINED,OTHRINTAKS,AR1758,5/20/2019 0:00,10:35:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,OTHER,,0:00:00,,K19-461922,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068316,Offset_2,BEAGLE,LFD 168,IMPOUNDED,,A19-173984,1,P9991715,11401,8,STRAY,AT LARGE,OTHER,AS1579,5/20/2019 0:00,11:36:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461938,,,SCAN NO CHIP,SWEEP,,2,FY2017,NEXT_FY,,,,
A1068301,Offset_2,GERM SHEPHERD,HOME,IMPOUNDED,,A19-173969,1,P9991753,11401,8,STRAY,AT LARGE,OTHRINTAKS,JS1753,5/20/2019 0:00,9:14:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,TRANSFER,,0:00:00,,K19-461908,,,SCAN NO CHIP,FIELD,ADOPT PENDING,2,FY2017,NEXT_FY,,,,
A1068315,Offset_2,CHIHUAHUA SH,IC 17,IMPOUNDED,,A19-173979,1,P9991715,8703,4,STRAY,AT LARGE,OTHER,RM1702,5/20/2019 0:00,11:31:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461936,,,UNABLE TO SCAN,SWEEP,,2,FY2017,NEXT_FY,,,,
A1068352,Offset_2,ROTTWEILER,LFD 103,IMPOUNDED,,A19-174039,1,P9991723,9303,5,STRAY,AT LARGE,OTHRINTAKS,MW1723,5/20/2019 0:00,14:06:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461983,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068324,Offset_2,LABRADOR RETR,LFD 114,IMPOUNDED,,,1,P0884593,11601,8,STRAY,AT LARGE,OTHRINTAKS,BW,5/20/2019 0:00,11:59:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,ADOPTION,,0:00:00,R19-548091,K19-461950,,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,OVER THE COUNTER,PRE-ADOPTION,2,FY2017,NEXT_FY,,,,
A1068363,Offset_2,PIT BULL,LFD 108,IMPOUNDED,,,1,P0865819,4400,1,STRAY,AT LARGE,OTHRINTAKS,IF,5/20/2019 0:00,15:11:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461999,,,SCAN NO CHIP,OVER THE COUNTER,,2,FY2017,NEXT_FY,,,,
A1068366,Offset_2,CHIHUAHUA SH,IC 20,IMPOUNDED,,A19-174038,1,P9991750,8400,5,STRAY,CONFINED,OTHER,CS1750,5/20/2019 0:00,15:27:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462001,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068304,Offset_2,PIT BULL,LFD 091,EU RISK,,A19-173892,1,P9991723,17102,8,STRAY,AT LARGE,OTHRINTAKS,MW1723,5/20/2019 0:00,9:48:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTH,OTHER,,0:00:00,,K19-461916,,,SCAN NO CHIP,FIELD,,2,FY2017,NEXT_FY,,,,
A1068549,Offset_2,BULL TERR MIN,ID20B,IMPOUNDED,,A19-174267,1,P9991757,12208,9,STRAY,AT LARGE,OTHRINTAKS,DT1757,5/21/2019 0:00,17:36:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462224,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068515,Offset_2,GERM SHEPHERD,ID24B,IMPOUNDED,,A19-174220,1,P9991754,19900,1,STRAY,AT LARGE,OTHER,AT1754,5/21/2019 0:00,15:41:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462193,,,SCAN CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068518,Offset_2,SHIH TZU,LFSD 21,IMPOUNDED,,A19-174220,1,P9991754,19900,1,STRAY,AT LARGE,OTHER,AT1754,5/21/2019 0:00,15:41:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462194,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068505,Offset_2,GERM SHEPHERD,IC 22,IMPOUNDED,,A19-174149,1,P9991195,,,STRAY,AT LARGE,OTHRINTAKS,JO1995,5/21/2019 0:00,15:10:00,5/21/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462179,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068448,Offset_2,LABRADOR RETR,LFD 098,IMPOUNDED,,A19-174198,1,P9991717,8704,4,STRAY,AT LARGE,OTHER,JD1717,5/21/2019 0:00,11:26:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462107,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068504,Offset_2,LABRADOR RETR,LFD 100,IMPOUNDED,,A19-174248,1,P9991772,10500,6,STRAY,AT LARGE,OTHER,RO1772,5/21/2019 0:00,15:08:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462178,,,SCAN NO CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1048615,Offset_2,CHIHUAHUA SH,LFD 054,IMPOUNDED,,A19-174208,1,P9991772,11601,8,STRAY,AT LARGE,OTHRINTAKS,RO1772/BC,5/21/2019 0:00,12:29:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462130,,,SCAN CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1068439,Offset_2,LABRADOR RETR,LFD 097,IMPOUNDED,,A19-174185,1,P9991702,16520,3,STRAY,AT LARGE,OTHER,RM1702,5/21/2019 0:00,10:42:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462094,,,SCAN CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1068532,Offset_2,BORDER COLLIE,ID22B,IMPOUNDED,,A19-174209,1,P0884719,11701,5,STRAY,CONFINED,OTHRINTAKS,MW1723,5/21/2019 0:00,16:11:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462204,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068419,Offset_2,AM PIT BULL TER,ID23A,IMPOUNDED,,A19-174151,1,P9991753,4500,1,STRAY,CONFINED,OTHRINTAKS,JS1753,5/21/2019 0:00,8:56:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462056,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068550,Offset_2,GERM SHEPHERD,LFSD 02,IMPOUNDED,,,1,P0884778,6900,1,STRAY,AT LARGE,OTHRINTAKS,DL,5/21/2019 0:00,17:33:00,5/21/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462226,,,SCAN NO CHIP,OVER THE COUNTER,,1,FY2017,NEXT_FY,,,,
A1068543,Offset_2,BASSET HOUND,ID03B,IMPOUNDED,,A19-174261,1,P9991757,12000,7,STRAY,CONFINED,OTHRINTAKS,DT1757,5/21/2019 0:00,17:06:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462217,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068477,Offset_2,COLLIE SMOOTH,ID20A,IMPOUNDED,,A19-174179,1,P9991773,20200,8,STRAY,CONFINED,OTHRINTAKS,DB1773,5/21/2019 0:00,13:40:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462145,,,SCAN CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068446,Offset_2,LABRADOR RETR,LFD 085,IMPOUNDED,,A19-174198,1,P9991717,8704,4,STRAY,AT LARGE,OTHER,JD1717,5/21/2019 0:00,11:26:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462106,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068464,Offset_2,CHIHUAHUA SH,FREEZER,UNAVAILABLE,,,1,P0577597,7810,10,STRAY,#NAME?,OTHRINTAKS,DL,5/21/2019 0:00,12:07:00,5/21/2019 0:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462126,,,SCAN CHIP,OVER THE COUNTER,,1,FY2017,NEXT_FY,,,,
A1068531,Offset_2,CAIRN TERRIER,LFD 167,IMPOUNDED,,,1,P0884762,11401,8,STRAY,AT LARGE,OTHRINTAKS,BW,5/21/2019 0:00,16:10:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,ADOPTION,,0:00:00,R19-548083,K19-462205,,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,OVER THE COUNTER,PRE ADOPTION,1,FY2017,NEXT_FY,,,,
A1063673,Offset_2,GERM SHEPHERD,ID14B,IMPOUNDED,,A19-174238,1,P9991195,5500,4,STRAY,CONFINED,OTHRINTAKS,JO1995,5/21/2019 0:00,14:45:00,5/21/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462174,,,SCAN CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068476,Offset_2,GERM SHEPHERD,LFSD 13,IMPOUNDED,,A19-174212,1,P0697452,10101,6,STRAY,CONFINED,OTHRINTAKS,SM1774,5/21/2019 0:00,13:40:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462141,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068415,Offset_2,AM PIT BULL TER,ID10B,IMPOUNDED,,A19-174133,1,P9991772,5902,4,STRAY,AT LARGE,OTHER,RO1772/BC,5/21/2019 0:00,7:38:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462050,,,SCAN NO CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1068533,Offset_2,CHIHUAHUA SH,LFD 055,IMPOUNDED,,A19-174209,1,P0884719,11701,5,STRAY,CONFINED,OTHRINTAKS,MW1723,5/21/2019 0:00,16:11:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462206,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068479,Offset_2,COLLIE SMOOTH,LFD 088,IMPOUNDED,,A19-174179,1,P9991773,20200,8,STRAY,CONFINED,OTHRINTAKS,DB1773,5/21/2019 0:00,13:40:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462147,,,SCAN CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1048856,Offset_2,GERM SHEPHERD,LFD 086,IMPOUNDED,,A19-174161,1,P9991702,10701,6,STRAY,AT LARGE,OTHER,RM1702,5/21/2019 0:00,9:09:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462060,,,SCAN CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1068486,Offset_2,GERM SHEPHERD,INJD 001,IMPOUNDED,,A19-174227,1,P9991213,8704,3,STRAY,AT LARGE,OTHER,RV1213,5/21/2019 0:00,14:01:00,5/21/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462153,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068494,Offset_2,CHIHUAHUA SH,ID21B,IMPOUNDED,,A19-174239,1,P9991772,10000,2,STRAY,AT LARGE,OTHER,RO1772/BC,5/21/2019 0:00,14:23:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462164,,,UNABLE TO SCAN,SWEEP,,1,FY2017,NEXT_FY,,,,
A1049274,Offset_2,PIT BULL,LFD 047,IMPOUNDED,,,1,P0884738,5600,4,STRAY,AT LARGE,OTHRINTAKS,DL,5/21/2019 0:00,14:08:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462158,,,SCAN CHIP,OVER THE COUNTER,,1,FY2017,NEXT_FY,,,,
A1068580,Offset_2,GOLDEN RETR,ID24A,IMPOUNDED,,A19-174314,1,P9991736,13200,11,STRAY,AT LARGE,OTHER,TM1736,5/21/2019 0:00,23:18:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462254,,,SCAN NO CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A0971141,Offset_2,LABRADOR RETR,ID18B,IMPOUNDED,,A19-174200,1,P9991754,16520,3,STRAY,CONFINED,OTHER,AT1754,5/21/2019 0:00,15:01:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462176,,,SCAN CHIP,FIELD,,1,FY2017,NEXT_FY,,,,
A1068427,Offset_2,GERM SHEPHERD,LFSD 07,IMPOUNDED,,A19-174172,1,P9991772,8703,4,STRAY,AT LARGE,OTHER,RO1772/BC,5/21/2019 0:00,9:47:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-462078,,,SCAN NO CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1060971,Offset_2,PIT BULL,LFD 099,IMPOUNDED,,A19-174140,1,P9991702,10601,6,STRAY,AT LARGE,OTHER,DB1715,5/21/2019 0:00,7:56:00,5/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462051,,,SCAN CHIP,SWEEP,,1,FY2017,NEXT_FY,,,,
A1068594,Offset_2,POINTER,IC 18,AVAILABLE,,,1,P0884818,9804,6,STRAY,AT LARGE,OTHRINTAKS,TC,5/22/2019 0:00,7:03:00,5/22/2019 0:00,HEALTHY,ADOP RESCU,OTHER,,0:00:00,,K19-462270,,,SCAN NO CHIP,OVER THE COUNTER,,0,FY2017,NEXT_FY,,,,
A0928185,Offset_2,PIT BULL,RECEIVING,IMPOUNDED,,A19-174337,1,P9991704,9201,5,STRAY,AT LARGE,OTHER,SC1704,5/22/2019 0:00,8:17:00,5/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462277,,,SCAN CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1068610,Offset_2,CHIHUAHUA SH,RECEIVING,IMPOUNDED,,A19-174358,1,P9991704,9301,5,STRAY,AT LARGE,OTHER,RM1702,5/22/2019 0:00,9:38:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462294,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1068630,Offset_2,CHIHUAHUA SH,LFSD 23,IMPOUNDED,,,1,P0884845,13620,11,STRAY,AT LARGE,OTHRINTAKS,AH,5/22/2019 0:00,11:29:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462332,,,SCAN NO CHIP,OVER THE COUNTER,,0,FY2017,NEXT_FY,,,,
A1068607,Offset_2,CHIHUAHUA SH,RECEIVING,IMPOUNDED,,A19-174352,1,P9991704,8500,5,STRAY,AT LARGE,OTHER,DB1715,5/22/2019 0:00,8:43:00,5/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462288,,,SCAN CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1068618,Offset_2,PIT BULL,RECEIVING,IMPOUNDED,,A19-174376,1,P9991757,5901,4,STRAY,AT LARGE,OTHRINTAKS,DT1757,5/22/2019 0:00,10:27:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462316,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068625,Offset_2,LABRADOR RETR,RECEIVING,IMPOUNDED,,A19-174384,1,P9991704,8500,5,STRAY,AT LARGE,OTHER,DB1715,5/22/2019 0:00,11:03:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462324,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1060479,Offset_2,GERM SHEPHERD,RECEIVING,IMPOUNDED,,A19-174376,1,P9991757,5901,4,STRAY,AT LARGE,OTHRINTAKS,DT1757,5/22/2019 0:00,10:27:00,5/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462314,,,SCAN CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068597,Offset_2,ANATOL SHEPHERD,RECEIVING,IMPOUNDED,,A19-174335,1,P9991549,17101,8,STRAY,AT LARGE,OTHER,RA 1549,5/22/2019 0:00,7:44:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462273,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1051592,Offset_2,CAIRN TERRIER,RECEIVING,IMPOUNDED,,A19-174338,1,P9991719,2701,7,STRAY,AT LARGE,OTHRINTAKS,JAS1719,5/22/2019 0:00,9:18:00,5/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,POSSIBLY OWNED,OTHER,,0:00:00,,K19-462291,,,SCAN CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068626,Offset_2,WELSH CORGI PEM,RECEIVING,IMPOUNDED,,A19-174388,1,P9991549,17004,8,STRAY,AT LARGE,OTHER,DL 1763,5/22/2019 0:00,11:11:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462327,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1068584,Offset_2,CHIHUAHUA SH,IC 15,IMPOUNDED,,A19-174286,1,P0884793,11900,5,STRAY,CONFINED,OTHRINTAKS,TM1736,5/22/2019 0:00,0:25:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462259,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068592,Offset_2,PIT BULL,ID19A,IMPOUNDED,,A19-174230,1,P9991730,16511,3,STRAY,CONFINED,OTHRINTAKS,EPOOLE,5/22/2019 0:00,6:31:00,5/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462267,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068588,Offset_2,PIT BULL,PCD 23,IMPOUNDED,,A19-174320,1,P9991736,5700,4,STRAY,AT LARGE,OTHRINTAKS,TM1736,5/22/2019 0:00,5:16:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,HOLD NOTIFY,OTHER,,0:00:00,,K19-462263,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068603,Offset_2,CHIHUAHUA SH,IC 21,IMPOUNDED,,A19-174334,1,P9991724,10902,3,STRAY,AT LARGE,OTHRINTAKS,LH1724,5/22/2019 0:00,8:19:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462280,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068614,Offset_2,GERM SHEPHERD,RECEIVING,IMPOUNDED,,A19-174361,1,P9991704,9101,5,STRAY,AT LARGE,OTHER,AS1579,5/22/2019 0:00,9:50:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462300,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
A1068608,Offset_2,SIBERIAN HUSKY,RECEIVING,IMPOUNDED,,A19-174356,1,P9991764,6402,1,STRAY,AT LARGE,OTHRINTAKS,MO1764,5/22/2019 0:00,9:04:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462289,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068616,Offset_2,PIT BULL,RECEIVING,IMPOUNDED,,A19-174201,1,P9991723,8802,4,STRAY,AT LARGE,OTHRINTAKS,MW1723,5/22/2019 0:00,9:52:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462311,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068601,Offset_2,LABRADOR RETR,ID16A,IMPOUNDED,,A19-174334,1,P9991724,10902,3,STRAY,AT LARGE,OTHRINTAKS,LH1724,5/22/2019 0:00,8:19:00,5/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462278,,,SCAN NO CHIP,FIELD,,0,FY2017,NEXT_FY,,,,
A1068613,Offset_2,PIT BULL,RECEIVING,IMPOUNDED,,A19-174361,1,P9991704,9101,5,STRAY,AT LARGE,OTHER,AS1579,5/22/2019 0:00,9:50:00,5/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-462299,,,SCAN NO CHIP,SWEEP,,0,FY2017,NEXT_FY,,,,
